surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
मर	मर					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1116
NULL	null							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1120
थे	था				M	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1133
NULL	null							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1146
मरते	मर				M	S		participle	low	VM	wrong_features	2	मर|मरत	file-tyaag-1507111040.dat	1157
बिखर	बिखर					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1159
लेकर	ले							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1165
आती	आ				F	S		participle	low	VM	wrong_lemma	1	आत	file-tyaag-1507111040.dat	1168
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1173
पड़े	पड				M	S		participle	low	VM	wrong_lemma	1	पड़	file-tyaag-1507111040.dat	1178
पी	पी					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1181
ताकते	ताक				M	S		participle	low	VM	wrong_features	2	ताक|ताकत	file-tyaag-1507111040.dat	1195
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1203
दे	दे				F	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1211
कर	कर				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1223
जोड़कर	जोड							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1229
देख	देख				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1230
हैं	है					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1258
NULL	null							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1262
लगने	लग				M	P		participle	low	VM	wrong_features	2	लग|लगन	file-tyaag-1507111040.dat	1269
कह	कह					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1275
कर	कर				F	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1284
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1292
बचा	बच				F	S		participle	low	VM	wrong_features	1	बच	file-tyaag-1507111040.dat	1318
भाग	भाग				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1325
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1338
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1342
होगें	हो				M	P		finite	low	VM	wrong_lemma	1	होग	file-tyaag-1507111040.dat	1348
हैं	है					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1366
भाग	भाग				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1374
टूट	टूट				M	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1377
NULL	null							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1382
पढ़ाना	पढा					S		participle	low	VM	wrong_lemma	2	पढ़ा|पढ़ान	file-tyaag-1507111040.dat	1413
हो	हो					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1417
हैं	है					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1425
सींच	सींच				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1429
NULL	null							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1432
हो	हो				M	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1449
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	file-tyaag-1507111040.dat	1454
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	file-tyaag-1507111040.dat	1459
हैं	है					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1463
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1466
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1473
आ	आ				M	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1483
लगते	लग				M	S		participle	low	VM	wrong_features	2	लग|लगत	file-tyaag-1507111040.dat	1487
बेचकर	बेच							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1490
बस	बस				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1492
ढूढें	ढूढ				M	P		finite	low	VM	wrong_features	1	ढूढ	file-tyaag-1507111040.dat	1504
टूट	टूट				M	P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1522
चढकर	चढ							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1527
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1534
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1546
कर	कर							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1550
करने	कर				M	P		participle	low	VM	wrong_features	2	कर|करन	file-tyaag-1507111040.dat	1570
पड़ी	पड				F	S		participle	low	VM	wrong_lemma	1	पड़	file-tyaag-1507111040.dat	1573
मिल	मिल					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1577
उठाकर	उठा							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1582
भुलाकर	भुला							unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1595
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1602
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1604
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1606
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1614
टूटने	टूट				M	P		participle	low	VM	wrong_features	2	टूट|टूटन	file-tyaag-1507111040.dat	1620
है	है					S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1631
संवर	संवर				M	S		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1643
हैं	है					P		unknown	none	VM	no_analysis	0		file-tyaag-1507111040.dat	1648
बजने	बज				M	P		participle	low	VM	wrong_features	2	बज|बजन	file-udhaar-0707111504.dat	3
थे	था				M	P		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	12
छा	छा				M	P		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	17
लग	लग				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	21
आयेगी	आ				F	S		finite	medium	VM	wrong_lemma	2	आय|आयेग	file-udhaar-0707111504.dat	25
थी	था				F	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	31
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	35
बढाते	बढा				M	S		participle	low	VM	wrong_features	2	बढा|बढात	file-udhaar-0707111504.dat	41
हैं	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	46
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	63
आना	आ					S		participle	low	VM	wrong_lemma	1	आन	file-udhaar-0707111504.dat	67
हूं	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	71
कर	कर				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	79
आये	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	85
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	96
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	111
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	115
पड़	पड					P		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	119
कर	कर					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	124
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	128
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	133
आ	आ					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	138
कर	कर					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	143
आये	आ					S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	150
बोलिये	बोल					S		finite	medium	VM	wrong_features	3	बोल|बोलि|बोलिय	file-udhaar-0707111504.dat	152
कर	कर				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	154
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	166
दूंगा	दे				M	S		participle	low	VM	wrong_lemma	1	दूंग	file-udhaar-0707111504.dat	172
चल	चल					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	176
लीजिये	ले					S		irregular	high	VM	wrong_features	5	ले|ली|लीज|लीजि|लीजिय	file-udhaar-0707111504.dat	181
चलिये	चल					S		finite	medium	VM	wrong_features	3	चल|चलि|चलिय	file-udhaar-0707111504.dat	184
छोड़	छोड				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	186
करिये	कर					S		finite	medium	VM	wrong_features	3	कर|करि|करिय	file-udhaar-0707111504.dat	193
NULL	null							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	205
आयेगा	आ				M	S		finite	medium	VM	wrong_lemma	2	आय|आयेग	file-udhaar-0707111504.dat	210
आयेगा	आ				M	S		finite	medium	VM	wrong_lemma	2	आय|आयेग	file-udhaar-0707111504.dat	213
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	223
पहुंच	पहुंच					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	228
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	233
कर	कर					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	247
जाते	जा				M	S		participle	low	VM	wrong_features	2	जा|जात	file-udhaar-0707111504.dat	251
था	था				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	255
था	था				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	265
पहचानते	पहचान				M	S		participle	low	VM	wrong_features	2	पहचान|पहचानत	file-udhaar-0707111504.dat	273
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	297
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	300
बोलकर	बोल							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	306
ले	ले				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	308
जाने	जान					S		participle	low	VM	wrong_features	2	जा|जान	file-udhaar-0707111504.dat	322
समझकर	समझ							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	326
बहाकर	बहा							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	336
बना	बना				M	P		participle	low	VM	wrong_lemma	1	बन	file-udhaar-0707111504.dat	340
लग	लग				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	347
जाने	जान					S		participle	low	VM	wrong_features	2	जा|जान	file-udhaar-0707111504.dat	350
हो	हो				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	355
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-udhaar-0707111504.dat	361
NULL	null							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	364
बोल	बोल					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	375
ले	ले				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	379
मांग	मांग							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	381
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	386
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	390
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	394
मिले	मिल				M	S		participle	low	VM	wrong_features	1	मिल	file-udhaar-0707111504.dat	409
कह	कह				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	422
था	था				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	426
देखकर	देख							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	433
कह	कह				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	435
लगा	लगा					S		participle	low	VM	wrong_lemma	1	लग	file-udhaar-0707111504.dat	460
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	467
कर	कर				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	474
छोड़ो	छोड					S		finite	low	VM	wrong_lemma	1	छोड़	file-udhaar-0707111504.dat	478
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	483
NULL	null							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	488
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	495
जाकर	जा							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	507
लेकर	ले							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	510
उगाह	उगाह				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	512
था	था				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	517
जानते	जान				M	S		participle	low	VM	wrong_features	2	जान|जानत	file-udhaar-0707111504.dat	529
हो	हो				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	533
पहुंच	पहुंच				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	537
लेकर	ले							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	541
करो	कर					S		finite	low	VM	wrong_features	1	कर	file-udhaar-0707111504.dat	548
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	552
जाकर	जा							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	555
लगा	लगा					S		participle	low	VM	wrong_lemma	1	लग	file-udhaar-0707111504.dat	557
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	561
ले	ले					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	575
उठा	उठा				M	P		participle	low	VM	wrong_lemma	1	उठ	file-udhaar-0707111504.dat	597
बचो	बच					S		finite	low	VM	wrong_features	1	बच	file-udhaar-0707111504.dat	601
चलो	चल					S		finite	low	VM	wrong_features	1	चल	file-udhaar-0707111504.dat	617
चलें	चल					P		finite	low	VM	wrong_features	1	चल	file-udhaar-0707111504.dat	619
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	622
चल	चल					P		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	630
लटकाते	लटका				M	S		participle	low	VM	wrong_features	2	लटका|लटकात	file-udhaar-0707111504.dat	635
कर	कर					P		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	643
हो	हो					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	661
हुआ	हो				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	671
करो	कर					S		finite	low	VM	wrong_features	1	कर	file-udhaar-0707111504.dat	679
नापो	नाप					P		finite	low	VM	wrong_features	1	नाप	file-udhaar-0707111504.dat	683
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	692
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	697
नापो	नाप					S		finite	low	VM	wrong_features	1	नाप	file-udhaar-0707111504.dat	701
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	708
NULL	null							unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	711
है	है					S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	717
बन	बन				M	S		unknown	none	VM	no_analysis	0		file-udhaar-0707111504.dat	727
